Date,Fixing,Price Type,FX Version,Index ISIN_CPi,Index ISIN_TRi,Index Name,ISIN,CUSIP,Identifier,Local 1,Local 2,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,YTM,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,PV,Accrued Interest,Dirty Index Price,Ex-Dividend,Coupon Payment,Coupon Adjustment,Current Redemption Payment,Redemption Factor,PIK Factor,Notional Amount,Capped Notional Amount,MVal,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Simple Margin,Discount Margin,Duration,Street Modified Duration,AMDuration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Spread,Curr. Spread,OAS,Z-Spread,Z-Spread Over RFR,Z-Spread Over Euribor,DV 01,Index Ratio,Assumed Inflation,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Level 8,Rating,Seniority Level 1,Seniority Level 2,Seniority Level 3,Is Fixed to Float,Is Perpetual,Is Hybrid Capital,CALL,Is Core index,Is Crossover,Is FRN,Is PIK,Is Zero Coupon,Is Sinking,1-3 Years,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Excess Return over RFR,Daily Excess Return over Euribor,Month-to-date Sovereign Curve Swap Return,Month-to-Date Excess Return over RFR,Month-to-Date Excess Return over Euribor,Duration weighted exposure,IG,Sector,Subsector,FNF,Sen2,Tier,MaturityB,RatingB,RevRat,SBR,MVal*Duration,EM,SecDes,Callable,CE,CI,CI_,ESG_SCORE,ESG_RATING,WARF,CS,CS_,DV01,SRC,Seniority,AvPAL,Decarb
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2320453884,BO5829458,BBBO5829458,,,UPMFH,UPM-Kymmene Oyj,FINLAND,0.5,2031-03-22,2031-03-22,9.076712329,9.076712329,2030-12-22,2022-03-22,1,90.36025,90.88031,0.5200600000000011,90.36025,0.46164383600000003,90.821893836,1,0.0,0,0,1,1,500000000,500000000,454109469.18,454109469.18,0.0,0.0,1.652362151,1.652362151,1.645592217,1.652362151,1.652362151,1.645592217,,,8.839711877000001,8.696022099,8.696022099,8.767572631,8.696022099,8.696022099,8.767572631,8.782230182000001,85.591895548,85.591895548,82.658172585,85.591895548,85.591895548,82.658172585,78.640693365,DE0001030708,154.38636699999998,153.712315,152.791311558524,152.118535117692,101.27126366799999,78.193882499,149.534677084,150.329004038,110.42614183,84.93661324199999,0.079761878,,,EUR,Corporates,Non-Financials,Basic Materials,Basic Resources,Forestry & Paper,Paper,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00969922937039854,-0.0489707345998603,-0.0696923112278096,-0.0696923112278096,-0.00402468441446525,-0.0066103329359459,-0.00608070071239806,-0.0238033837099999,-0.0203070499498604,-0.0156353486298604,0.000315486005073802,IG,Materials,Materials,NF,SEN,,7y-10y,BBB,8,BBB+,4014196868.168612,False,UPMFH 0 ½ 03/22/31,True,5.38,238.37,512.5,9.4,AAA,260,0.05329272166518883,0.11458035765158903,0.4014196868168612,0.180440331485,Sen,64.0,142
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2324321285,BO6566802,BBBO6566802,,,SANTAN,Banco Santander SA,SPAIN,0.5,2026-03-24,2027-03-24,4.082191781000001,4.082191781000001,,2022-03-24,1,96.1425,96.36916,0.226659999999995,96.1425,0.45890411,96.60140411,1,0.0,0,0,1,1,1000000000,1000000000,966014041.1,966014041.1,0.0,0.0,1.480711144,1.480711144,1.4752700890000001,1.480711144,1.480711144,1.4752700890000001,,,4.031244012,3.972423889,3.972423889,4.00172588,3.972423889,3.972423889,4.00172588,4.031046216,19.841232579,19.841232579,18.148811977,19.841232579,19.841232579,18.148811977,16.400662975,DE0001030716,168.49679780000002,167.9631331,164.99129899149798,164.455228241654,113.201717319,90.267493607,164.43603934799998,164.45283199899998,118.61010678,94.558974137,0.038940472000000004,,,EUR,Corporates,Financials,Core Financials,Banks,Banks,Banks,*,*,A,SEN,Bail-in,*,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041633832813218205,-0.0233367857788172,-0.034812172903068,-0.034812172903068,-0.0021537538085259398,-0.00200887098366981,-0.00201322496548478,-0.009045498370000021,-0.0114480868788171,-0.00870407573881705,0.00030605815567039303,IG,Financials,Banks,F,SEN,T3,3y-5y,A,7,A-,3894238318.692297,False,SANTAN 0 ½ 03/24/27,True,0.344729,0.59,3.9,5.4,BBB,180,0.00026381428688560985,0.0017438571505997938,0.38942383186922974,0.05561393444599999,Snp,88.81848976499992,521
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2327420977,BO7983881,BBBO7983881,,,EOANGR,E.ON SE,GERMANY,0.6,2032-10-01,2032-10-01,10.605479452,10.605479452,2032-07-01,2022-10-01,1,92.73523,93.16946999999999,0.43424000000000296,92.73523,0.23671232899999997,92.971942329,1,0.0,0,0,1,1,750000000,750000000,697289567.4675,697289567.4675,0.0,0.0,1.339272558,1.339272558,1.334818209,1.339272558,1.339272558,1.334818209,,,10.266978795,10.131293166,10.131293166,10.198910339,10.131293166,10.131293166,10.198910339,10.195565688,114.86227959999998,114.86227959999998,111.33495200700001,114.86227959999998,114.86227959999998,111.33495200700001,106.219717556,DE0001135226,112.7496058,112.31537140000002,117.418238394708,116.980270508741,66.59141452899999,44.211659921000006,114.067417583,115.016362511,72.09623570699999,47.398882969,0.094790155,,,EUR,Corporates,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Multiutilities,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,-0.0109281398036526,-0.044589963354952994,-0.0691143542458057,-0.0691143542458057,-0.00432216381043862,-0.007566645327165759,-0.00678448705659874,-0.0273109593700001,-0.010715173414953002,-0.00578521243495302,0.000562648627183879,IG,Utilities,Utilities,NF,SEN,,Greater than 10y,BBB,9,BBB,7159057203.163544,False,EOANGR 0.6 10/01/32,True,8.05,108.56,108.0,8.4,AA,360,0.036406371590214155,0.036218571589380334,0.7159057203163544,0.20131293166000003,Sen,51.20699804499986,692
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2328418186,BO8633683,BBBO8633683,,,HOLNSW,Holcim Finance (Luxembourg) SA,LUXEMBOURG,0.625,2030-04-06,2030-04-06,8.117808219,8.117808219,2030-01-06,2022-04-06,1,91.4713,91.91843,0.447130000000001,91.4713,0.551369863,92.02266986299999,1,0.0,0,0,1,1,500000000,500000000,460113349.315,460113349.315,0.0,0.0,1.761665526,1.761665526,1.75397446,1.761665526,1.761665526,1.75397446,,,7.883410412999999,7.746935324,7.746935324,7.814874958,7.746935324,7.746935324,7.814874958,7.827862846,68.872655117,68.872655117,66.212493277,68.872655117,68.872655117,66.212493277,42.365074513,DE0001102499,164.43957460000001,163.673904,164.681875676674,163.91606844683997,116.849249843,93.166989325,163.684550696,164.526048823,126.27834891200001,100.429746286,0.072034084,,,EUR,Corporates,Non-Financials,Industrials,Construction & Materials,Construction & Materials,Building Materials & Fixtures,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0109693841259983,-0.0453772769577327,-0.0660507517989091,-0.0660507517989091,-0.00379043640502425,-0.008070584689593659,-0.007582272485309559,-0.0214293697300001,-0.0199662558877326,-0.0154656856877327,0.000285075832546252,IG,Materials,Materials,NF,SEN,,7y-10y,BBB,9,BBB,3627262369.150177,False,HOLNSW 0 ⅝ 04/06/30,True,117.0,2245.89,4469.0,6.7,A,360,0.5021168379436629,0.9991407187218563,0.3627262369150177,0.16620402986,Sen,0.0,869
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,BE6327721237,BO8218212,BBBO8218212,,,VGPBB,VGP NV,BELGIUM,1.5,2029-04-08,2029-04-08,7.123287671,7.123287671,2029-01-08,2022-04-08,1,91.1457,91.59397,0.44826999999999395,91.1457,1.315068493,92.46076849299999,1,0.0,0,0,1,1,600000000,600000000,554764610.9580001,554764610.9580001,0.0,0.0,2.8929451110000004,2.8929451110000004,2.872319562,2.8929451110000004,2.8929451110000004,2.872319562,,,6.695214182000001,6.50697108,6.50697108,6.600421581,6.50697108,6.50697108,6.600421581,6.649669867,50.547399668000004,50.547399668000004,48.756222656000006,50.547399668000004,50.547399668000004,48.756222656000006,41.48231622,DE0001102465,282.579108,280.5176802,281.865130208156,279.80403134733297,227.115534048,202.835838235,281.83505949,282.56700579299996,245.156847682,219.06397766799998,0.061483359,,,EUR,Corporates,Financials,Real Estate,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00970038300297146,-0.0381307261098556,-0.0626485560825633,-0.0626485560825633,-0.0034882833849859897,-0.00692110057353884,-0.00664061676270788,-0.0187128583899999,-0.0161124183298556,-0.0118806125098555,0.000291913819171195,IG,Real Estate,Real Estate,NF,SEN,,7y-10y,BBB,10,BBB-,3714267890.957715,False,VGPBB 1 ½ 04/08/29,True,0.000786,0.2,26.9,2.9,BB,610,5.365714309537827e-05,0.007216885746328378,0.3714267890957715,0.14760456619999998,Sen,0.0,940
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,DE000A3E5S00,BP1534430,BBBP1534430,,,HOTGR,HOCHTIEF Aktiengesellschaft,GERMANY,0.625,2029-04-26,2029-04-26,7.17260274,7.17260274,2029-01-26,2022-04-26,1,90.7762,91.28406,0.507859999999994,90.7762,0.517123288,91.293323288,1,0.0,0,0,1,1,500000000,500000000,456466616.44,456466616.44,0.0,0.0,2.01912561,2.01912561,2.009035056,2.01912561,2.01912561,2.009035056,,,6.988950622999999,6.850627842000001,6.850627842000001,6.919443599,6.850627842000001,6.850627842000001,6.919443599,6.943558072,54.506485698,54.506485698,52.181726188999995,54.506485698,54.506485698,52.181726188999995,49.106165297,DE0001102465,195.1971579,194.18922959999998,194.236033946163,193.228548448903,144.933978224,120.873240456,193.564136549,194.298430318,156.985280982,130.815662046,0.063390049,,,EUR,Corporates,Non-Financials,Industrials,Construction & Materials,Construction & Materials,Heavy Construction,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00973124289628421,-0.0477798000109155,-0.0630545402036315,-0.0630545402036315,-0.0035048448322424802,-0.00695043922586915,-0.0066543772025757,-0.01885420865,-0.0255950002909155,-0.0213457768109154,0.0002507277620155,IG,Industrials,Capital Goods,NF,SEN,,7y-10y,BBB,10,BBB-,3190222643.3470397,False,HOTGR 0 ⅝ 04/26/29,True,2.667009,196.86,95.0,7.3,AA,610,0.04401227162398403,0.021239285808587232,0.31902226433470393,0.15275941763,Sen,0.0,463
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2337060607,BP1765323,BBBP1765323,,,CCEP,CCEP Finance Ireland DAC,IRELAND,0.0,2025-09-06,2025-09-06,3.536986301,3.536986301,2025-08-06,2022-09-06,1,97.12123000000001,97.31593000000001,0.194699999999997,97.12123000000001,0.0,97.12123000000001,1,0.0,0,0,1,1,800000000,800000000,776969840.0,776969840.0,0.0,0.0,0.829269338,0.829269338,0.8275572109999999,0.829269338,0.829269338,0.8275572109999999,,,3.536986301,3.5078963919999997,3.5078963919999997,3.522411317,3.5078963919999997,3.5078963919999997,3.522411317,3.517875927,15.784382830999999,15.784382830999999,14.161329682,15.784382830999999,15.784382830999999,14.161329682,4.828126375,DE0001030716,103.3526172,103.1918453,104.43958911721701,104.280296152611,55.327641503,34.08997852,105.014612086,105.528457837,57.779234391,35.47832279,0.034166044,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037396219490040297,-0.0150637959195844,-0.0199881738126639,-0.0199881738126639,-0.0018665998062114603,-0.00182720648413235,-0.0018544583471224398,-0.007333723520000059,-0.00501072011958448,-0.00280309821958447,0.000215982701828046,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,3y-5y,BBB,8,BBB+,2748131680.370162,False,CCEP 0 09/06/25,True,0.34093,10.78,26.2,8.6,AAA,260,0.003856160017121185,0.009372114327326072,0.2748131680370162,0.0876974098,Sen,98.39999999999998,991
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2338643740,BP2887050,BBBP2887050,,,MS,Morgan Stanley,UNITED STATES,0.406,2026-10-29,2027-10-29,4.682191781,4.682191781,,2022-10-29,1,95.29304,95.47476,0.181719999999999,95.29304,0.129030137,95.422070137,1,0.0,0,0,1,1,1750000000,1750000000,1669886227.3975,1669886227.3975,0.0,0.0,1.45301608,1.45301608,1.4477759419999998,1.45301608,1.45301608,1.4477759419999998,,,4.640659728999999,4.574195927,4.574195927,4.607307981,4.574195927,4.574195927,4.607307981,4.639989971,25.551908859,25.551908859,23.63608424,25.551908859,25.551908859,23.63608424,21.65354802,DE0001135044,152.3001687,151.7773798,157.569039632421,157.049867098243,106.37956291,83.306220342,155.354547514,155.344584744,112.076067807,87.664884878,0.044275745,,,EUR,Corporates,Financials,Core Financials,Banks,Banks,Banks,*,*,A,SEN,Bail-in,*,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048848194493084,-0.0247771818977534,-0.0404001340698986,-0.0404001340698986,-0.00245952714958688,-0.0026751551066927803,-0.0026478908634526396,-0.0110112442400001,-0.0108373234077534,-0.00791708211775334,0.000609043116723424,IG,Financials,Banks,F,SEN,T3,3y-5y,A,6,A,7749373767.495314,False,MS 0.406 10/29/27,True,0.2281,0.55,4.2,8.4,AA,120,0.00043037500191084663,0.003286500014591919,0.7749373767495313,0.064038742978,Snp,22.82154551799999,121
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2338570331,BP3855841,BBBP3855841,,,EQTSS,EQT AB,SWEDEN,0.875,2031-05-14,2031-05-14,9.221917807999999,9.221917807999999,2031-02-14,2022-05-14,1,91.31862,91.84259,0.523970000000006,91.31862,0.6808219179999999,91.99944191799999,1,0.0,0,0,1,1,500000000,500000000,459997209.59,459997209.59,0.0,0.0,1.9105197180000002,1.9105197180000002,1.901480646,1.9105197180000002,1.9105197180000002,1.901480646,,,8.816342788,8.651062532000001,8.651062532000001,8.733311672000001,8.651062532000001,8.651062532000001,8.733311672000001,8.755827454,85.680309362,85.680309362,82.99171729999999,85.680309362,85.680309362,82.99171729999999,57.619583155,DE0001030708,180.2021237,179.30115790000002,178.22105027617297,177.32166873230702,125.47039589100001,102.281467485,175.196334765,176.05159264,135.87203815799998,110.460287855,0.080553124,,,EUR,Corporates,Financials,Financial Services,Financial Services,General Financial,Asset Managers,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00538406966809351,-0.0462755139446675,-0.0663023267962781,-0.0663023267962781,-0.00405612539714768,-0.0022214110275852,-0.0017088082712495099,-0.024146097909999997,-0.0170998826946675,-0.0123924478846675,0.000318731580147363,IG,Financials,Diversified Financials,F,SEN,,7y-10y,A,7,A-,4055493081.268921,False,EQTSS 0 ⅞ 05/14/31,True,0.000467,0.02,0.5,8.1,AA,180,4.4714285912815226e-06,0.00011178571478203807,0.4055493081268921,0.09555743772400001,Sen,0.0,980
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0014003N69,BP5468304,BBBP5468304,,,AIFP,Air Liquide Finance SA,FRANCE,0.375,2031-05-27,2031-05-27,9.257534247,9.257534247,2031-02-27,2022-05-27,1,93.88029,94.28833,0.40804,93.88029,0.278424658,94.158714658,1,0.0,0,0,1,1,500000000,500000000,470793573.29,470793573.29,0.0,0.0,1.072918362,1.072918362,1.070055813,1.072918362,1.072918362,1.070055813,,,9.083773962,8.987347066,8.987347066,9.03543188,8.987347066,8.987347066,9.03543188,9.010625435,90.720851841,90.720851841,87.200538986,90.720851841,90.720851841,87.200538986,82.266013971,DE0001030708,96.44198809999999,96.1586746,94.3662310181179,94.08457749237779,47.816212523000004,24.47012635,90.63631881200001,91.74441144,51.486859294,26.059323283,0.08484289099999999,,,EUR,Corporates,Non-Financials,Basic Materials,Chemicals,Chemicals,Specialty Chemicals,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0072071523996539094,-0.0397828344119422,-0.0603392763289667,-0.0603392763289667,-0.00406369988399551,-0.00402401244369823,-0.00351821587291215,-0.0242296261,-0.0104808539419421,-0.00576396125194219,0.00033610755572091003,IG,Materials,Materials,NF,SEN,,7y-10y,A,7,A-,4276582402.528641,False,AIFP 0 ⅜ 05/27/31,True,27.471,290.31,1096.0,6.5,A,180,0.06490502171674695,0.24503428680222744,0.42765824025286414,0.097911429462,Sen,406.782498235,913
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2351092478,BP8792148,BBBP8792148,,,RWE,RWE AG,GERMANY,0.625,2031-06-11,2031-06-11,9.298630137,9.298630137,2031-03-11,2022-06-11,1,92.32205,92.82725,0.505200000000002,92.32205,0.438356164,92.760406164,1,0.0,0,0,1,1,500000000,500000000,463802030.82,463802030.82,0.0,0.0,1.5164099830000002,1.5164099830000002,1.510704413,1.5164099830000002,1.5164099830000002,1.510704413,,,9.008503977,8.873938685,8.873938685,8.940968177,8.873938685,8.873938685,8.940968177,8.942089213,89.20998948100001,89.20998948100001,86.125809325,89.20998948100001,89.20998948100001,86.125809325,81.79308484399999,DE0001030708,140.79115019999998,140.2235346,138.606142746507,138.040274487832,88.847586351,65.660736471,135.278443132,136.199604501,95.865905238,70.475466465,0.082947183,,,EUR,Corporates,Non-Financials,Utilities,Utilities,Electricity,Conventional Electricity,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00667916107778419,-0.0368733716797198,-0.0567778081855673,-0.0567778081855673,-0.00407237501697405,-0.0034712476974044,-0.0029747635958719,-0.0243257594,-0.00742535386971987,-0.0027066313097197,0.000328372478923418,IG,Utilities,Utilities,NF,SEN,,7y-10y,BBB,9,BBB,4178162439.1826468,False,RWE 0 ⅝ 06/11/31,True,96.42,2851.9,6544.6,6.0,A,360,0.6376033599737887,1.4631855779250527,0.41781624391826466,0.183109080275,Sen,0.0,846
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2351220814,BP8975669,BBBP8975669,,,DANBNK,Danske Bank A/S,DENMARK,0.75,2028-06-09,2029-06-09,6.293150685,6.293150685,,2022-06-09,1,93.8219,94.17857,0.356669999999994,93.8219,0.530136986,94.352036986,1,0.0,0,0,1,1,500000000,500000000,471760184.93,471760184.93,0.0,0.0,1.796818113,1.796818113,1.788818435,1.796818113,1.796818113,1.788818435,,,6.131891709,6.023657538999999,6.023657538999999,6.077533687000001,6.023657538999999,6.023657538999999,6.077533687000001,6.13198312,42.857137822,42.857137822,40.615373868,42.857137822,42.857137822,40.615373868,38.284435732,DE0001135085,181.7685621,180.9687032,182.104987437164,181.305204975521,130.791258038,106.48780338,177.0259468,177.023234852,139.026025415,113.07798658899999,0.05785651,,,EUR,Corporates,Financials,Core Financials,Banks,Banks,Banks,*,*,BBB,SEN,Bail-in,*,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0059685396925212,-0.0340069761902086,-0.0519176748843369,-0.0519176748843369,-0.00318449932837943,-0.0030224098018927603,-0.00320747275596108,-0.016238721619999997,-0.0147710916902085,-0.0109107006702086,0.00022735116945214702,IG,Financials,Banks,F,SEN,T3,5y-7y,BBB,8,BBB+,2892782366.6085734,False,DANBNK 0 ¾ 06/09/29,True,0.021269,0.08,0.9,5.7,BBB,260,1.788571436512609e-05,0.00020121428660766852,0.28927823666085734,0.140354863085,Snp,367.617854622,258
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2353182020,BP9829774,BBBP9829774,,,ENELIM,Enel Finance International NV,NETHERLANDS,0.0,2027-06-17,2027-06-17,5.315068493,5.315068493,2027-03-17,2022-06-17,1,93.17935,93.46759,0.288240000000002,93.17935,0.0,93.17935,1,0.0,0,0,1,1,1000000000,1000000000,931793500.0,931793500.0,0.0,0.0,1.3380000140000001,1.3380000140000001,1.333554098,1.3380000140000001,1.3380000140000001,1.333554098,,,5.315068493,5.24489184,5.24489184,5.279863575,5.24489184,5.24489184,5.279863575,5.266279469,32.684532161,32.684532161,30.499405286,32.684532161,32.684532161,30.499405286,5.010659616,DE0001135044,140.7985621,140.3551954,141.159734708272,140.716615904319,91.003137647,67.52491290100001,136.945112588,137.85931007,97.224818842,72.00111651899999,0.04907085,,,EUR,Corporates,Non-Financials,Utilities,Utilities,Electricity,Conventional Electricity,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.007287612348115659,-0.0307480122810221,-0.0446906039057439,-0.0446906039057439,-0.0027636128473595197,-0.00488732062132804,-0.0048989555182072896,-0.01310439925,-0.0147133966010222,-0.0114381588710222,0.000389233286305488,IG,Utilities,Utilities,NF,SEN,,5y-7y,BBB,8,BBB+,4952546273.832195,False,ENELIM 0 06/17/27,True,50.245685,261.27,655.8,10.0,AAA,260,0.11682501480441233,0.29323628701624227,0.4952546273832195,0.1286733776,Sen,66.31622930399985,40
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2354444023,BP9852677,BBBP9852677,,,JDEPNA,JDE Peet's NV,NETHERLANDS,0.0,2026-01-16,2026-01-16,3.898630137,3.898630137,2025-12-16,2023-01-16,1,95.80167,95.99075,0.189080000000004,95.80167,0.0,95.80167,1,0.0,0,0,1,1,750000000,750000000,718512525.0,718512525.0,0.0,0.0,1.106205479,1.106205479,1.103163057,1.106205479,1.106205479,1.103163057,,,3.898630137,3.855975129,3.855975129,3.877243975,3.855975129,3.855975129,3.877243975,3.8823708889999997,18.682331004,18.682331004,16.961008409,18.682331004,18.682331004,16.961008409,15.073800352000001,DE0001030716,131.04623130000002,130.7524299,128.964177461988,128.668947014202,78.27680503399999,55.945875035,128.53413547600002,128.918293103,82.32854457100001,58.702664373000005,0.037193761,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039652512615006895,-0.0184818289114558,-0.0257627366844274,-0.0257627366844274,-0.0020578268466191303,-0.0018714674039187601,-0.00189062733749237,-0.008458717769999959,-0.0072158552414558,-0.0047019562214558105,0.000220154623057503,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,3y-5y,BBB,10,BBB-,2801214583.776966,False,JDEPNA 0 01/16/26,True,0.65892,22.37,84.5,6.5,A,610,0.007501939319022575,0.02833767869724665,0.28012145837769664,0.096399378225,Sen,49.878,618
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2354569407,BP9852685,BBBP9852685,,,JDEPNA,JDE Peet's NV,NETHERLANDS,0.5,2029-01-16,2029-01-16,6.8986301370000005,6.8986301370000005,2028-10-16,2023-01-16,1,91.92071,92.2444,0.323689999999999,91.92071,0.050684932,91.97139493200001,1,0.0,0,0,1,1,750000000,750000000,689785461.99,689785461.99,0.0,0.0,1.7535752569999998,1.7535752569999998,1.7459543659999999,1.7535752569999998,1.7535752569999998,1.7459543659999999,,,6.78940705,6.6724014689999995,6.6724014689999995,6.730650011,6.6724014689999995,6.6724014689999995,6.730650011,6.737954636,51.528003129,51.528003129,49.095384708000005,51.528003129,51.528003129,49.095384708000005,29.498081793,DE0001102465,168.6421226,167.8811606,169.810550111743,169.049452952451,122.406612969,98.262354566,168.20464620299998,169.036573608,131.72920099200002,105.55149679700001,0.061969909000000004,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.00709918321481409,-0.0396475652451858,-0.0550416445847601,-0.0550416445847601,-0.00341076104656625,-0.004309713193609129,-0.004120415084205679,-0.0180611923899999,-0.0183822251551859,-0.0142513406451858,0.000368067367373875,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,5y-7y,BBB,10,BBB-,4683234278.622414,False,JDEPNA 0 ½ 01/16/29,True,0.65892,22.37,84.5,6.5,A,610,0.007501939319022575,0.02833767869724665,0.4683234278622414,0.150086022035,Sen,49.878,183
